GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22400508,1610612748,MIA,Miami,1631107,Nikola Jović,Nikola,,,34:13,8.0,17.0,0.471,2.0,8.0,0.25,2.0,3.0,0.667,1.0,5.0,6.0,4.0,1.0,0.0,2.0,0.0,20.0,25.0
1522400070,1610612748,MIA,Miami,1631214,Alondes Williams,Alondes,,,29:55,4.0,10.0,0.4,3.0,7.0,0.429,3.0,4.0,0.75,1.0,4.0,5.0,6.0,0.0,1.0,2.0,2.0,14.0,-1.0
22400508,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,,,21:04,4.0,6.0,0.667,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,2.0,12.0,20.0
22401047,1610612748,MIA,Miami,1630558,Davion Mitchell,Davion,,,32:25,5.0,8.0,0.625,2.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,7.0,1.0,0.0,2.0,3.0,12.0,14.0
22400508,1610612748,MIA,Miami,202692,Alec Burks,Alec,,,24:40,3.0,6.0,0.5,3.0,6.0,0.5,2.0,3.0,0.667,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,11.0,17.0
1522400070,1610612748,MIA,Miami,1641915,Caleb Daniels,Caleb,,,22:45,3.0,9.0,0.333,0.0,3.0,0.0,2.0,2.0,1.0,1.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,8.0,5.0
1322400002,1610612748,MIA,Miami,1641815,Isaiah Stevens,Isaiah,,,18:36,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,-18.0
22401047,1610612748,MIA,Miami,203937,Kyle Anderson,Kyle,,,20:01,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,7.0,24.0
22400508,1610612748,MIA,Miami,1642276,Kel'el Ware,Kel'el,,,18:12,2.0,6.0,0.333,0.0,1.0,0.0,2.0,3.0,0.667,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,6.0,-2.0
1322400002,1610612748,MIA,Miami,1642389,Zyon Pullin,Zyon,,,23:38,2.0,8.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,-10.0
22401047,1610612748,MIA,Miami,1641796,Pelle Larsson,Pelle,,,3:36,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
1322400002,1610612748,MIA,Miami,1630528,Josh Christopher,Josh,,,21:41,1.0,8.0,0.125,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,-6.0
1322400002,1610612748,MIA,Miami,1631122,Gabe Brown,Gabe,,,14:33,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,-10.0
1322400002,1610612748,MIA,Miami,27777,Neal Sako,Neal,,,13:28,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,-24.0
1322400002,1610612748,MIA,Miami,1641925,James Caron Butler Jr.,James Caron,,,1:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
1522400070,1610612748,MIA,Miami,1642389,Zyon Pullin,Zyon,,,3:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0
1522400070,1610612748,MIA,Miami,27778,Warren Washington,Warren,,,1:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
22400508,1610612748,MIA,Miami,1642352,Keshad Johnson,Keshad,,,0:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
22400508,1610612748,MIA,Miami,1630528,Josh Christopher,Josh,,,0:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
22400508,1610612748,MIA,Miami,1641796,Pelle Larsson,Pelle,,,0:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
22401047,1610612748,MIA,Miami,1629312,Haywood Highsmith,Haywood,,,30:11,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,25.0
22401047,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,,,3:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322400002,1610612748,MIA,Miami,1641915,Caleb Daniels,Caleb,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1322400002,1610612748,MIA,Miami,1641985,Bryson Warren,Bryson,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1322400002,1610612748,MIA,Miami,27778,Warren Washington,Warren,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1522400070,1610612748,MIA,Miami,1641925,James Caron Butler Jr.,James Caron,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1522400070,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1522400070,1610612748,MIA,Miami,1642352,Keshad Johnson,Keshad,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1522400070,1610612748,MIA,Miami,27777,Neal Sako,Neal,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1522400070,1610612748,MIA,Miami,1641985,Bryson Warren,Bryson,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400508,1610612748,MIA,Miami,202710,Jimmy Butler III,Jimmy,,NWT_TEAM_SUSPENSION,,,,,,,,,,,,,,,,,,,,
22400508,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400508,1610612748,MIA,Miami,1626196,Josh Richardson,Josh,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
22401047,1610612748,MIA,Miami,1631107,Nikola Jović,Nikola,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
22401047,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22401047,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
22401047,1610612748,MIA,Miami,1626179,Terry Rozier,Terry,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
