GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22400058,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,32:54,4.0,6.0,0.667,3.0,4.0,0.75,4.0,6.0,0.667,0.0,9.0,9.0,5.0,0.0,0.0,2.0,0.0,15.0,13.0
22400990,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,C,,37:04,14.0,23.0,0.609,4.0,6.0,0.667,6.0,6.0,1.0,5.0,1.0,6.0,3.0,0.0,0.0,7.0,2.0,38.0,13.0
22401125,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,33:47,4.0,8.0,0.5,0.0,2.0,0.0,7.0,7.0,1.0,0.0,2.0,2.0,8.0,0.0,1.0,3.0,4.0,15.0,-10.0
22400058,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,35:52,3.0,7.0,0.429,0.0,2.0,0.0,5.0,7.0,0.714,0.0,6.0,6.0,2.0,1.0,0.0,3.0,3.0,11.0,23.0
22401125,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,38:14,7.0,12.0,0.583,2.0,4.0,0.5,0.0,1.0,0.0,1.0,6.0,7.0,4.0,2.0,0.0,4.0,4.0,16.0,-7.0
22400058,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400990,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22401125,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400058,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400990,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22401125,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400058,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400990,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,G,,19:44,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,0.0,4.0,3.0,7.0,2.0,2.0,0.0,0.0,3.0,9.0,-3.0
22401125,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22400058,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400990,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,10:59,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,-6.0
22401125,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,23:58,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,8.0,-12.0
22400058,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,34:14,4.0,12.0,0.333,1.0,3.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,7.0,1.0,3.0,1.0,3.0,12.0,4.0
22400058,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,19:56,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,-4.0
22401125,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22400058,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,31:23,8.0,14.0,0.571,1.0,3.0,0.333,5.0,6.0,0.833,1.0,6.0,7.0,2.0,1.0,0.0,2.0,2.0,22.0,-1.0
22400990,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,40:53,7.0,18.0,0.389,3.0,10.0,0.3,4.0,4.0,1.0,1.0,9.0,10.0,5.0,2.0,0.0,0.0,3.0,21.0,20.0
22401125,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,40:38,9.0,15.0,0.6,3.0,7.0,0.429,2.0,2.0,1.0,3.0,6.0,9.0,2.0,0.0,1.0,4.0,3.0,23.0,-13.0
22400058,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,40:02,14.0,24.0,0.583,3.0,4.0,0.75,7.0,9.0,0.778,2.0,8.0,10.0,6.0,5.0,1.0,4.0,1.0,38.0,23.0
22401125,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,37:12,13.0,17.0,0.765,4.0,7.0,0.571,3.0,3.0,1.0,2.0,10.0,12.0,9.0,2.0,0.0,6.0,2.0,33.0,-4.0
22400058,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,17:42,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,-17.0
22400990,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,F,,35:26,5.0,8.0,0.625,1.0,2.0,0.5,2.0,6.0,0.333,0.0,5.0,5.0,1.0,1.0,4.0,1.0,3.0,13.0,14.0
22401125,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,G,,32:38,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,-6.0
22400058,1610612743,DEN,Denver,1641790,PJ Hall,PJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400990,1610612743,DEN,Denver,1641790,PJ Hall,PJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22400058,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,22:36,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,-10.0
22400990,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,G,,42:12,5.0,18.0,0.278,2.0,9.0,0.222,0.0,0.0,0.0,4.0,8.0,12.0,16.0,3.0,2.0,7.0,4.0,12.0,5.0
22401125,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,19:57,2.0,9.0,0.222,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,5.0,-8.0
22400990,1610612743,DEN,Denver,1642461,Spencer Jones,Spencer,,,18:52,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,3.0
22401125,1610612743,DEN,Denver,1642461,Spencer Jones,Spencer,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22401125,1610612743,DEN,Denver,1641725,Trey Alexander,Trey,,,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22400990,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,,23:54,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,2.0,1.0,0.0,3.0,1.0,5.0,3.0
22401125,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,,4:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-7.0
22400058,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,5:22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-11.0
22400990,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,10:56,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,-4.0
22401125,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,6:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,-3.0
